sample_id,class_id,class_name,pixel_count,mean_difference,median_difference,std_difference,min_difference,max_difference,p90_difference
hurricane-florence_00000454,0,Background,64774,0.06137217953801155,0.047058820724487305,0.04875814542174339,0.0,0.6078431606292725,0.10718954354524612
hurricane-florence_00000454,2,Minor Damage,156,0.07075582444667816,0.059477128088474274,0.04039826989173889,0.01437909435480833,0.2980392277240753,0.11764706671237946
hurricane-florence_00000454,3,Major Damage,606,0.09399900585412979,0.07320261746644974,0.07008849829435349,0.0026143789291381836,0.4928104877471924,0.20326796919107437
midwest-flooding_00000113,0,Background,64233,0.07121900469064713,0.06143790856003761,0.05300538241863251,0.0,0.6418300867080688,0.1254901885986328
midwest-flooding_00000113,1,No Damage,1303,0.09250648319721222,0.07320261746644974,0.07230551540851593,0.0013071894645690918,0.49281045794487,0.1895424723625183
hurricane-harvey_00000335,0,Background,64466,0.130252867937088,0.1267973780632019,0.06264955550432205,0.0013071894645690918,0.8104575276374817,0.21437908709049225
hurricane-harvey_00000335,2,Minor Damage,942,0.12768688797950745,0.08366013318300247,0.12638859450817108,0.010457515716552734,0.758169949054718,0.2862745225429535
hurricane-harvey_00000335,3,Major Damage,128,0.19687500596046448,0.15555554628372192,0.15311436355113983,0.018300652503967285,0.671895444393158,0.41895424425601957
socal-fire_00000951,0,Background,65536,0.05286182835698128,0.04313725233078003,0.04183458536863327,0.0,0.45228758454322815,0.10718954354524612
socal-fire_00000160,0,Background,65536,0.03280122950673103,0.01699346862733364,0.04282032325863838,0.0,0.41960787773132324,0.09150326251983643
hurricane-matthew_00000369,0,Background,65298,0.1286894828081131,0.0954248383641243,0.10606461018323898,0.0,0.6640523076057434,0.2849673330783844
hurricane-matthew_00000369,2,Minor Damage,69,0.14869756996631622,0.11633986979722977,0.12258757650852203,0.013071899302303791,0.5254902243614197,0.33019608855247506
hurricane-matthew_00000369,3,Major Damage,85,0.09557861089706421,0.07581698894500732,0.07032328099012375,0.011764705181121826,0.3764705955982208,0.1874509692192078
hurricane-matthew_00000369,4,Destroyed,84,0.0873638316988945,0.06339868903160095,0.08876564353704453,0.010457515716552734,0.5346404910087585,0.1713725432753564
socal-fire_00000389,0,Background,64672,0.07339878380298615,0.04575163125991821,0.07649620622396469,0.0,0.741176426410675,0.18692810833454132
socal-fire_00000389,1,No Damage,543,0.08184980601072311,0.0640522837638855,0.06860972195863724,0.0,0.3660130798816681,0.18169934749603273
socal-fire_00000389,4,Destroyed,321,0.1256856620311737,0.11764705181121826,0.0761067196726799,0.006535947322845459,0.41960784792900085,0.22875815629959106
hurricane-florence_00000482,0,Background,65481,0.0670798197388649,0.044444452971220016,0.06428921222686768,0.0,0.7058823704719543,0.1568627506494522
hurricane-florence_00000482,3,Major Damage,55,0.10633394122123718,0.08104575425386429,0.08380565792322159,0.005228757858276367,0.3607843220233917,0.22535947859287264
hurricane-harvey_00000113,0,Background,65485,0.18017339706420898,0.15555554628372192,0.117887943983078,0.0013071894645690918,0.743790864944458,0.3477124273777008
hurricane-harvey_00000113,2,Minor Damage,25,0.1464574933052063,0.09934639930725098,0.14048266410827637,0.006535947322845459,0.5032679438591003,0.36653595566749575
hurricane-harvey_00000113,3,Major Damage,26,0.13323277235031128,0.09934639930725098,0.11539770662784576,0.006535952445119619,0.40784314274787903,0.3006536066532135
socal-fire_00000564,0,Background,65536,0.04054415971040726,0.018300652503967285,0.0493645966053009,0.0,0.35424837470054626,0.1111111119389534
santa-rosa-wildfire_00000209,0,Background,64201,0.0924283042550087,0.08366012573242188,0.05336505174636841,0.0,0.4745098054409027,0.16470587253570557
santa-rosa-wildfire_00000209,1,No Damage,30,0.15259261429309845,0.15751633048057556,0.0889580249786377,0.023529410362243652,0.35163402557373047,0.2734640657901764
santa-rosa-wildfire_00000209,2,Minor Damage,148,0.11429959535598755,0.11568626761436462,0.06325297057628632,0.01437908411026001,0.32941174507141113,0.2043137282133104
santa-rosa-wildfire_00000209,4,Destroyed,1157,0.1409878134727478,0.13071896135807037,0.08350521326065063,0.003921568393707275,0.5633987188339233,0.2549019753932953
hurricane-florence_00000037,0,Background,65006,0.07428397983312607,0.04444444552063942,0.07934579253196716,0.0,0.4758170545101166,0.19346408545970917
hurricane-florence_00000037,1,No Damage,530,0.042836353182792664,0.028758173808455467,0.04105529934167862,0.0013071894645690918,0.3006536066532135,0.09568629562854773
hurricane-florence_00000477,0,Background,65008,0.10625236481428146,0.10065359622240067,0.056885503232479095,0.0,0.5856209397315979,0.17777778208255768
hurricane-florence_00000477,1,No Damage,450,0.1572374850511551,0.12418300658464432,0.11914855986833572,0.013071894645690918,0.6784313321113586,0.28941177725791944
hurricane-florence_00000477,2,Minor Damage,78,0.136333167552948,0.13594770431518555,0.04813360422849655,0.04313725605607033,0.2980392277240753,0.18248366415500636
socal-fire_00000880,0,Background,58160,0.06722912192344666,0.045751649886369705,0.06238104775547981,0.0,0.5150327086448669,0.15555556118488312
socal-fire_00000880,1,No Damage,7376,0.0955437496304512,0.06013072654604912,0.09305792301893234,0.0013071894645690918,0.5712417960166931,0.2379085272550583
santa-rosa-wildfire_00000199,0,Background,53080,0.0553206130862236,0.04575163125991821,0.04267042130231857,0.0,0.5503268241882324,0.10980391502380371
santa-rosa-wildfire_00000199,1,No Damage,12456,0.04868965968489647,0.03660130500793457,0.04541996493935585,0.0,0.45490196347236633,0.10196079313755035
hurricane-michael_00000539,0,Background,60758,0.0519491583108902,0.03660130873322487,0.04810526967048645,0.0,0.5281046032905579,0.1111111119389534
hurricane-michael_00000539,1,No Damage,4604,0.051164090633392334,0.039215683937072754,0.047410305589437485,0.0,0.37254905700683594,0.09673202782869339
hurricane-michael_00000539,3,Major Damage,174,0.09858763962984085,0.07254903018474579,0.0786866620182991,0.003921568393707275,0.29150325059890747,0.23359475731849672
hurricane-harvey_00000325,0,Background,64986,0.06821318715810776,0.027450978755950928,0.08209074288606644,0.0,0.6352941393852234,0.19477124512195587
hurricane-harvey_00000325,3,Major Damage,524,0.18527168035507202,0.14771240949630737,0.14196226000785828,0.003921568393707275,0.7241830229759216,0.39882354438304896
hurricane-harvey_00000325,4,Destroyed,26,0.16370035707950592,0.16405229270458221,0.047719381749629974,0.08888890594244003,0.29150328040122986,0.21176469326019287
midwest-flooding_00000418,0,Background,65423,0.07822681963443756,0.07320261746644974,0.049285098910331726,0.0,0.7673203349113464,0.13202615082263947
midwest-flooding_00000418,1,No Damage,109,0.08192121237516403,0.0627451166510582,0.049927253276109695,0.011764705181121826,0.27712419629096985,0.12418299913406372
midwest-flooding_00000418,2,Minor Damage,4,0.07352940738201141,0.06470588594675064,0.04618260636925697,0.023529410362243652,0.14117646217346191,0.12588234543800356
hurricane-michael_00000306,0,Background,58170,0.08157112449407578,0.06143791601061821,0.06787507981061935,0.0,0.7019608020782471,0.1738562136888504
hurricane-michael_00000306,1,No Damage,2806,0.1256108582019806,0.09150326251983643,0.11159304529428482,0.0013071894645690918,0.6810457110404968,0.27843137085437775
hurricane-michael_00000306,2,Minor Damage,3668,0.11714136600494385,0.08366013318300247,0.10903887450695038,0.0013071894645690918,0.6405228972434998,0.25490195453166964
hurricane-michael_00000306,3,Major Damage,473,0.1213281974196434,0.0941176488995552,0.09242141246795654,0.003921568393707275,0.5254902243614197,0.24183006286621095
hurricane-michael_00000306,4,Destroyed,419,0.1271156221628189,0.10457515716552734,0.09608379006385803,0.0013071894645690918,0.5647059082984924,0.2556862831115722
hurricane-michael_00000137,0,Background,60180,0.08189988136291504,0.0627450942993164,0.06672690063714981,0.0,0.6614379286766052,0.16862745583057404
hurricane-michael_00000137,1,No Damage,3399,0.08358629047870636,0.06666667014360428,0.06459081172943115,0.0013071894645690918,0.43398693203926086,0.17385620176792144
hurricane-michael_00000137,2,Minor Damage,1266,0.07712522149085999,0.06666668504476547,0.0554017573595047,0.0026143789291381836,0.3189542889595032,0.1509803906083107
hurricane-michael_00000137,3,Major Damage,691,0.10534131526947021,0.09019607305526733,0.0796043649315834,0.0013071894645690918,0.543790876865387,0.2039216011762619
mexico-earthquake_00000075,0,Background,51702,0.07075834274291992,0.05228758230805397,0.06474334001541138,0.0,0.6235294342041016,0.15163397789001465
mexico-earthquake_00000075,1,No Damage,13707,0.1297009289264679,0.0954248309135437,0.11007773876190186,0.0013071894645690918,0.5699346661567688,0.2993464171886444
mexico-earthquake_00000075,2,Minor Damage,127,0.09459112584590912,0.08627451211214066,0.06542463600635529,0.010457515716552734,0.3032679855823517,0.183006551861763
hurricane-matthew_00000302,0,Background,60000,0.09462613612413406,0.06666667014360428,0.08491425216197968,0.0,0.7686274647712708,0.21045754849910736
hurricane-matthew_00000302,1,No Damage,2270,0.12328927963972092,0.08104576170444489,0.11643592268228531,0.003921568393707275,0.6522875428199768,0.2850980520248415
hurricane-matthew_00000302,2,Minor Damage,1633,0.11159700900316238,0.08366012573242188,0.09462142735719681,0.0013071894645690918,0.6588234901428223,0.24444442987442017
hurricane-matthew_00000302,3,Major Damage,1527,0.15000919997692108,0.11895426362752914,0.11502932757139206,0.0026143789291381836,0.611764669418335,0.3181699335575105
hurricane-matthew_00000302,4,Destroyed,106,0.14356887340545654,0.1267973780632019,0.09061679244041443,0.003921568393707275,0.3921568691730499,0.27973857522010803
hurricane-michael_00000283,0,Background,60436,0.08000639826059341,0.06143790856003761,0.06595823168754578,0.0,0.7189542651176453,0.16862744092941284
hurricane-michael_00000283,1,No Damage,2295,0.10691045224666595,0.0784313753247261,0.09750188887119293,0.0026143789291381836,0.5882353186607361,0.2235294073820114
hurricane-michael_00000283,2,Minor Damage,1413,0.0992908924818039,0.07581698894500732,0.09067588299512863,0.0,0.6052287817001343,0.20366013348102563
hurricane-michael_00000283,3,Major Damage,971,0.09569139778614044,0.07843136787414551,0.07085200399160385,0.0013071894645690918,0.42352941632270813,0.19346405565738678
hurricane-michael_00000283,4,Destroyed,421,0.17379410564899445,0.142483651638031,0.129615917801857,0.006535947322845459,0.6091503500938416,0.37254905700683594
mexico-earthquake_00000088,0,Background,44661,0.07164084166288376,0.05228758975863457,0.06329049170017242,0.0,0.5882353186607361,0.15424835681915283
mexico-earthquake_00000088,1,No Damage,20750,0.09405464679002762,0.07320261001586914,0.078847236931324,0.0,0.6274510025978088,0.19607841968536377
mexico-earthquake_00000088,2,Minor Damage,51,0.0825323686003685,0.0627450942993164,0.06422650814056396,0.013071894645690918,0.2849673330783844,0.16862745583057404
mexico-earthquake_00000088,3,Major Damage,74,0.08514396846294403,0.06339868903160095,0.0625062957406044,0.005228757858276367,0.29411765933036804,0.16980392634868627
socal-fire_00000286,0,Background,59000,0.0418802872300148,0.027450988069176674,0.04200012609362602,0.0,0.5477123856544495,0.09411764144897461
socal-fire_00000286,1,No Damage,6536,0.05740274116396904,0.03660130500793457,0.05927439406514168,0.0,0.5111110806465149,0.14117646217346191
socal-fire_00000579,0,Background,65469,0.03742620348930359,0.026143794879317284,0.032475657761096954,0.0,0.29411765933036804,0.08104574680328369
socal-fire_00000579,1,No Damage,67,0.0868208110332489,0.09673204272985458,0.030614817515015602,0.022222230210900307,0.13594771921634674,0.11790851205587387
socal-fire_00001229,0,Background,65536,0.06420396268367767,0.05359477177262306,0.046440571546554565,0.0,0.8418300747871399,0.125490203499794
palu-tsunami_00000133,0,Background,62585,0.013818968087434769,0.0,0.04354782775044441,0.0,0.630065381526947,0.048366013914346695
palu-tsunami_00000133,1,No Damage,2914,0.08859372138977051,0.0627450942993164,0.08158461004495621,0.0013071894645690918,0.4614379107952118,0.19738561958074569
palu-tsunami_00000133,4,Destroyed,37,0.11079315096139908,0.08366013318300247,0.07455621659755707,0.013071894645690918,0.256209135055542,0.21385620236396788
hurricane-florence_00000542,0,Background,65536,0.08670812100172043,0.04967320337891579,0.11058054119348526,0.0,0.6666666865348816,0.22614378482103348
hurricane-florence_00000275,0,Background,65536,0.1001519113779068,0.07058823108673096,0.08314992487430573,0.0,0.413071870803833,0.2124183103442192
socal-fire_00000798,0,Background,60903,0.0453995056450367,0.032679736614227295,0.041683927178382874,0.0,0.40130719542503357,0.09934639930725098
socal-fire_00000798,1,No Damage,4633,0.06604848057031631,0.043137263506650925,0.06569486111402512,0.0,0.48627451062202454,0.15163399279117584
socal-fire_00000668,0,Background,56326,0.05635116249322891,0.03921568766236305,0.05335891246795654,0.0,0.6732025742530823,0.12418302148580551
socal-fire_00000668,1,No Damage,9210,0.0665830746293068,0.04052288457751274,0.06942165642976761,0.0,0.46666669845581055,0.1594771146774292
hurricane-michael_00000188,0,Background,62325,0.35228192806243896,0.3660130798816681,0.20191632211208344,0.0,0.9869281649589539,0.5764706134796143
hurricane-michael_00000188,1,No Damage,110,0.08565657585859299,0.06143791228532791,0.06752392649650574,0.009150326251983643,0.3163398504257202,0.18052287846803666
hurricane-michael_00000188,2,Minor Damage,2028,0.11433138698339462,0.0797385573387146,0.10564297437667847,0.0026143789291381836,0.615686297416687,0.2679738700389862
hurricane-michael_00000188,3,Major Damage,1060,0.15113085508346558,0.1124182939529419,0.12249508500099182,0.0026143789291381836,0.5241829752922058,0.3464052379131317
hurricane-michael_00000188,4,Destroyed,13,0.2924082577228546,0.2836601436138153,0.11362477391958237,0.04967319965362549,0.487581729888916,0.4284967660903931
socal-fire_00000602,0,Background,65536,0.06671322137117386,0.04967319965362549,0.05526959151029587,0.0,0.4758169949054718,0.14901959896087646
hurricane-harvey_00000249,0,Background,57255,0.0553952232003212,0.0313725508749485,0.06615885347127914,0.0,0.6078431606292725,0.14771242439746857
hurricane-harvey_00000249,1,No Damage,8281,0.057279400527477264,0.04313725233078003,0.05147900804877281,0.0013071894645690918,0.4562091529369354,0.11241830140352249
palu-tsunami_00000026,0,Background,62187,0.0436810739338398,0.0313725546002388,0.04110928624868393,0.0013071894645690918,0.5686274766921997,0.061437904834747314
palu-tsunami_00000026,3,Major Damage,509,0.07765579968690872,0.05098038911819458,0.06946507841348648,0.0026143789291381836,0.393464058637619,0.18640523254871363
palu-tsunami_00000026,4,Destroyed,2840,0.1216965913772583,0.11241831630468369,0.07581914216279984,0.0026143789291381836,0.4156862795352936,0.22745101153850555
hurricane-michael_00000109,0,Background,59627,0.07266931980848312,0.058823537081480026,0.05976556986570358,0.0,0.569934606552124,0.13594771921634674
hurricane-michael_00000109,1,No Damage,4948,0.08854412287473679,0.0797385573387146,0.060029592365026474,0.0,0.5281046032905579,0.16470587253570557
hurricane-michael_00000109,2,Minor Damage,961,0.08656831830739975,0.07320261001586914,0.06552227586507797,0.003921568393707275,0.46666669845581055,0.16862744092941284
hurricane-florence_00000451,0,Background,64666,0.15165485441684723,0.1437908411026001,0.09914512932300568,0.0,0.601307213306427,0.2862745225429535
hurricane-florence_00000451,1,No Damage,534,0.10102812945842743,0.08366014063358307,0.06382139027118683,0.003921568393707275,0.32549017667770386,0.19045754075050353
hurricane-florence_00000451,2,Minor Damage,100,0.08666665852069855,0.05228757858276367,0.08343730866909027,0.0013071894645690918,0.4000000059604645,0.23189542591571813
hurricane-florence_00000451,3,Major Damage,236,0.10516783595085144,0.09084966778755188,0.06299227476119995,0.013071894645690918,0.3346405327320099,0.19411764293909073
socal-fire_00000807,0,Background,65536,0.02072731964290142,0.00784313678741455,0.02786574326455593,0.0,0.1581699401140213,0.05620915815234184
hurricane-florence_00000453,0,Background,65297,0.14276933670043945,0.13202615082263947,0.11331243067979813,0.0,0.8248365521430969,0.2875816822052002
hurricane-florence_00000453,3,Major Damage,239,0.0954248383641243,0.0640522837638855,0.10037054121494293,0.0,0.5816993713378906,0.20339871644973773
hurricane-matthew_00000176,0,Background,65255,0.08145806938409805,0.062745101749897,0.06912196427583694,0.0,0.5673202872276306,0.16993464529514313
hurricane-matthew_00000176,2,Minor Damage,62,0.11343031376600266,0.09934639930725098,0.06309919059276581,0.018300652503967285,0.27450981736183167,0.21477123349905014
hurricane-matthew_00000176,3,Major Damage,50,0.12643137574195862,0.12222222983837128,0.07051220536231995,0.026143789291381836,0.27450981736183167,0.2253594771027565
hurricane-matthew_00000176,4,Destroyed,169,0.08280929923057556,0.06143790856003761,0.06242120638489723,0.006535947322845459,0.2705882489681244,0.18588235676288606
hurricane-florence_00000529,0,Background,64434,0.09522609412670135,0.08758169412612915,0.05217893421649933,0.005228757858276367,0.40392160415649414,0.16732025146484375
hurricane-florence_00000529,1,No Damage,876,0.0942012146115303,0.07058823108673096,0.0772472620010376,0.006535947322845459,0.44967320561408997,0.20196077227592468
hurricane-florence_00000529,3,Major Damage,226,0.09453988075256348,0.08954247832298279,0.07262749969959259,0.010457515716552734,0.4117647111415863,0.1882352977991104
socal-fire_00000175,0,Background,65536,0.07707850635051727,0.06535947322845459,0.056957803666591644,0.0,0.46666669845581055,0.15424836426973343
hurricane-florence_00000387,0,Background,61708,0.08911305665969849,0.05751634016633034,0.08136678487062454,0.0,0.6535947918891907,0.21960783004760742
hurricane-florence_00000387,1,No Damage,3828,0.05832257494330406,0.039215683937072754,0.056614845991134644,0.0013071894645690918,0.48627451062202454,0.13986927270889282
hurricane-harvey_00000506,0,Background,59119,0.05787111073732376,0.0235294159501791,0.07449682801961899,0.0,0.644444465637207,0.1895424872636795
hurricane-harvey_00000506,3,Major Damage,6417,0.06107347831130028,0.04444444179534912,0.060909371823072433,0.0,0.5790849328041077,0.128104567527771
socal-fire_00000349,0,Background,65536,0.05167024955153465,0.043137263506650925,0.03679540753364563,0.0,0.4601307213306427,0.10065359622240067
socal-fire_00000126,0,Background,61098,0.044021379202604294,0.024836599826812744,0.05778565630316734,0.0,0.7098038792610168,0.09803921729326248
socal-fire_00000126,1,No Damage,4438,0.13851290941238403,0.10457515716552734,0.11653105169534683,0.0013071894645690918,0.6745098233222961,0.3176470696926117
santa-rosa-wildfire_00000334,0,Background,65536,0.10845671594142914,0.09150326251983643,0.07167457789182663,0.0,0.5960784554481506,0.21176470816135406
socal-fire_00000705,0,Background,65536,0.0898730680346489,0.06928106397390366,0.06873143464326859,0.0,0.46928107738494873,0.19477123022079468
hurricane-florence_00000344,0,Background,65147,0.06450334191322327,0.06535948067903519,0.03085462749004364,0.0,0.5189542770385742,0.09934639930725098
hurricane-florence_00000344,1,No Damage,165,0.06790255010128021,0.05490196868777275,0.05735844746232033,0.006535947322845459,0.3764706552028656,0.11712417900562286
hurricane-florence_00000344,2,Minor Damage,197,0.09738893061876297,0.07712418586015701,0.0791545882821083,0.0026143789291381836,0.4575163424015045,0.19712417125701906
hurricane-florence_00000344,3,Major Damage,27,0.17322681844234467,0.1738561987876892,0.06344059854745865,0.03006535768508911,0.3071895241737366,0.261176472902298
hurricane-florence_00000389,0,Background,64452,0.23532834649085999,0.16993463039398193,0.20012226700782776,0.0,0.8705882430076599,0.572549045085907
hurricane-florence_00000389,3,Major Damage,1084,0.10697006434202194,0.08366012573242188,0.0806172713637352,0.0,0.4457516372203827,0.22875815629959106
mexico-earthquake_00000072,0,Background,61443,0.06035146489739418,0.048366010189056396,0.04649124667048454,0.0,0.4614379405975342,0.12026143819093704
mexico-earthquake_00000072,1,No Damage,4093,0.08913736790418625,0.07320261746644974,0.0661889985203743,0.0013071894645690918,0.47058823704719543,0.18169935047626495
hurricane-florence_00000408,0,Background,62136,0.05781353637576103,0.04313725605607033,0.05280808359384537,0.0,0.5333333611488342,0.1124182939529419
hurricane-florence_00000408,1,No Damage,2796,0.08298081904649734,0.061437904834747314,0.07918673008680344,0.001307199359871447,0.6313725113868713,0.17124182730913162
hurricane-florence_00000408,2,Minor Damage,158,0.11333663761615753,0.1098039299249649,0.06306684017181396,0.00784313678741455,0.25882354378700256,0.20300652384757997
hurricane-florence_00000408,3,Major Damage,446,0.06715612858533859,0.049673210829496384,0.059228695929050446,0.003921568393707275,0.3202614486217499,0.15294117480516434
socal-fire_00000420,0,Background,65532,0.06256216019392014,0.04967319965362549,0.04999810829758644,0.0,0.5281046032905579,0.1294117569923401
socal-fire_00000420,4,Destroyed,4,0.03562092036008835,0.02810457907617092,0.02552160806953907,0.009150326251983643,0.0771242007613182,0.06418302170932294
socal-fire_00000669,0,Background,64769,0.049089670181274414,0.03529411554336548,0.043708235025405884,0.0,0.6392156481742859,0.10718954354524612
socal-fire_00000669,1,No Damage,767,0.04823818802833557,0.03006535768508911,0.047975413501262665,0.003921568393707275,0.3163398802280426,0.10849672555923462
hurricane-florence_00000395,0,Background,64445,0.11897557228803635,0.061437904834747314,0.12421245872974396,0.0013071894645690918,0.6771242022514343,0.27843138575553894
hurricane-florence_00000395,3,Major Damage,1091,0.1105024442076683,0.07450980693101883,0.09389535337686539,0.0026143789291381836,0.5999999642372131,0.2366013079881668
hurricane-matthew_00000400,0,Background,64172,0.11644358932971954,0.0941176488995552,0.09115564078092575,0.0013071894645690918,0.7267974019050598,0.24836599826812744
hurricane-matthew_00000400,3,Major Damage,340,0.1265244036912918,0.10196079313755035,0.09390708059072495,0.00784313678741455,0.6470587849617004,0.25163399875164044
hurricane-matthew_00000400,4,Destroyed,1024,0.1069878488779068,0.0797385573387146,0.08911215513944626,0.0026143789291381836,0.6039215922355652,0.22745100259780884
hurricane-michael_00000519,0,Background,56217,0.09597073495388031,0.08366012573242188,0.06639104336500168,0.0,0.6418300867080688,0.1921568512916565
hurricane-michael_00000519,1,No Damage,7241,0.13311724364757538,0.10718953609466553,0.0981866642832756,0.0013071894645690918,0.5725489854812622,0.2967320382595062
hurricane-michael_00000519,2,Minor Damage,1205,0.14054836332798004,0.11895426362752914,0.09379280358552933,0.006535947322845459,0.5647059082984924,0.28705883622169515
hurricane-michael_00000519,3,Major Damage,646,0.11745887249708176,0.0954248458147049,0.08607259392738342,0.003921568393707275,0.3960784375667572,0.24183005839586258
hurricane-michael_00000519,4,Destroyed,227,0.08165615797042847,0.07581701129674911,0.05054200813174248,0.005228757858276367,0.265359491109848,0.15320260524749757
hurricane-matthew_00000200,0,Background,65336,0.07410109788179398,0.05882352963089943,0.0627693384885788,0.0,0.7032680511474609,0.1437908411026001
hurricane-matthew_00000200,2,Minor Damage,9,0.06986203044652939,0.0771242007613182,0.0369066558778286,0.016993463039398193,0.125490203499794,0.1150326818227768
hurricane-matthew_00000200,3,Major Damage,25,0.08773857355117798,0.06535948067903519,0.05367228388786316,0.02091503143310547,0.21437911689281464,0.16549020707607273
hurricane-matthew_00000200,4,Destroyed,166,0.12224584817886353,0.10130719095468521,0.08883974701166153,0.009150326251983643,0.5751634240150452,0.24313725531101227
hurricane-harvey_00000492,0,Background,48275,0.08076861500740051,0.057516347616910934,0.07520462572574615,0.0,0.6666666865348816,0.18300652503967285
hurricane-harvey_00000492,1,No Damage,12012,0.07123246788978577,0.046405233442783356,0.07280032336711884,0.0,0.4954248368740082,0.1594771146774292
hurricane-harvey_00000492,2,Minor Damage,3480,0.20023253560066223,0.15163399279117584,0.16567496955394745,0.003921568393707275,0.6679738163948059,0.4576470613479613
hurricane-harvey_00000492,3,Major Damage,1769,0.10214699804782867,0.06666666269302368,0.100651815533638,0.0026143789291381836,0.5555555820465088,0.24836601912975312
socal-fire_00000028,0,Background,63060,0.021353023126721382,0.011764705181121826,0.028691940009593964,0.0,0.47058820724487305,0.047058820724487305
socal-fire_00000028,1,No Damage,2476,0.07773078233003616,0.05228758975863457,0.07245805114507675,0.0026143789291381836,0.4104575216770172,0.18169935047626495
socal-fire_00000516,0,Background,65404,0.08722202479839325,0.07581699639558792,0.06300604343414307,0.0,0.5660130381584167,0.17124183475971222
socal-fire_00000516,4,Destroyed,132,0.1690433919429779,0.1555555760860443,0.11115238815546036,0.00784313678741455,0.5084967017173767,0.3185620754957199
palu-tsunami_00000164,0,Background,57069,0.061335932463407516,0.03790849819779396,0.06214006245136261,0.0,0.6392157077789307,0.14640523493289948
palu-tsunami_00000164,1,No Damage,6439,0.053562894463539124,0.036601316183805466,0.05216069519519806,0.0,0.4627451002597809,0.11633989214897156
palu-tsunami_00000164,3,Major Damage,1180,0.06958901137113571,0.05751633644104004,0.0595516711473465,0.0026143789291381836,0.5006535649299622,0.1294117569923401
palu-tsunami_00000164,4,Destroyed,848,0.0533774197101593,0.03660130500793457,0.05193368345499039,0.0013071894645690918,0.37516340613365173,0.11803923621773729
hurricane-michael_00000443,0,Background,55855,0.08061567693948746,0.06535949558019638,0.06013570353388786,0.0,0.5908496975898743,0.1594771146774292
hurricane-michael_00000443,1,No Damage,7100,0.09769511222839355,0.08496733754873276,0.07049769908189774,0.0,0.5398692488670349,0.18169935047626495
hurricane-michael_00000443,2,Minor Damage,2145,0.08894739300012589,0.07581699639558792,0.06202193722128868,0.0013071894645690918,0.4313725531101227,0.17124183475971222
hurricane-michael_00000443,3,Major Damage,393,0.09165626764297485,0.08235295861959457,0.060116350650787354,0.00784313678741455,0.40653595328330994,0.15869280397892002
hurricane-michael_00000443,4,Destroyed,43,0.0829305425286293,0.05882352590560913,0.06867082417011261,0.00784313678741455,0.265359491109848,0.1840522974729538
santa-rosa-wildfire_00000182,0,Background,64690,0.06853648275136948,0.05359477177262306,0.05472172051668167,0.0,0.5647059082984924,0.13594771921634674
santa-rosa-wildfire_00000182,1,No Damage,846,0.11421684175729752,0.06862744688987732,0.12634378671646118,0.0013071894645690918,0.658823549747467,0.3150326758623123
